"0.tcp.ngrok.io","domain|ip"
"http://s.ludashi.com/wan?type=weiduan&action=add_uninst_item&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=8.2.104.1557&sign=38654472cca80cf06e7a786a3908c90f&from=taskpop_jxjhol&forcetick=33896859","url"
"http://s.ludashi.com/wan?type=weiduan&action=add_uninst_item&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=252c9eae32e934a70144c5e55a999c9d&from=tp_smy&forcetick=14693218","url"
"http://s.ludashi.com/wan?type=weiduan&action=add_uninst_item&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=252c9eae32e934a70144c5e55a999c9d&from=tp_smy&forcetick=15897421","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_open&channel=jkwtaskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2.100.459&sign=57e2445f80766b4d46157bdb5d46f883&from=jkwtaskpop_cqbz&forcetick=15899953","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_open&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=a57696600f3f815dbbfe19d89075c697&from=ludashi_ludashi_bzsc&forcetick=30297281","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_open&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=a57696600f3f815dbbfe19d89075c697&from=ludashi_ludashi_bzsc&forcetick=6278421","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_open&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=1eaa55ab742821a05f5925a469ec3e5a&from=taskpop_sdly&forcetick=13496984","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_open&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=1eaa55ab742821a05f5925a469ec3e5a&from=taskpop_sdly&forcetick=8689296","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_open&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=d2fbb58abd9e8db630763c4ba0b34bb6&from=taskpop_wzzx2&forcetick=29083250","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_open&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=d2fbb58abd9e8db630763c4ba0b34bb6&from=taskpop_wzzx2&forcetick=5083828","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_open&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=8.2.104.1557&sign=7fdcf6ff389261518cd1056342f2f404&from=taskpop_jxjhol&forcetick=33898328","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_open&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=ba6e8a217bd972a5f084fac02d82597f&from=tp_smy&forcetick=14694968","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_open&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=ba6e8a217bd972a5f084fac02d82597f&from=tp_smy&forcetick=15898875","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_succ&channel=jkwtaskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2.100.459&sign=09a704e91fcf5a4fe88b47497493df62&from=jkwtaskpop_cqbz&forcetick=15900390","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_succ&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=24ab46662e23422ad06d20493aedbe61&from=ludashi_ludashi_bzsc&forcetick=30297703","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_succ&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=24ab46662e23422ad06d20493aedbe61&from=ludashi_ludashi_bzsc&forcetick=6278796","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_succ&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=5fa305958645bee485c2a96c5e02a060&from=taskpop_sdly&forcetick=13497656","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_succ&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=5fa305958645bee485c2a96c5e02a060&from=taskpop_sdly&forcetick=8689734","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_succ&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=20e01bff958559d7b93ca6f070ef8e10&from=taskpop_wzzx2&forcetick=29083781","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_succ&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=20e01bff958559d7b93ca6f070ef8e10&from=taskpop_wzzx2&forcetick=5084406","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_succ&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=8.2.104.1557&sign=b8e48a09be04b8d97b7767c67f25d6ae&from=taskpop_jxjhol&forcetick=33898750","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_succ&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=b5ad23493682ebd96804625e1717702c&from=tp_smy&forcetick=14695703","url"
"http://s.ludashi.com/wan?type=weiduan&action=inst_succ&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=b5ad23493682ebd96804625e1717702c&from=tp_smy&forcetick=15899406","url"
"http://s.ludashi.com/wan?type=weiduan&action=install_extra&channel=jkwtaskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2.100.459&sign=2d2a75c05610b97e5bea22c6d23bf432&from=jkwtaskpop_cqbz&forcetick=15899953","url"
"http://s.ludashi.com/wan?type=weiduan&action=install_extra&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=e67492a0543b5ba526eac5a71c1cb615&from=ludashi_ludashi_bzsc&forcetick=30297281","url"
"http://s.ludashi.com/wan?type=weiduan&action=install_extra&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=e67492a0543b5ba526eac5a71c1cb615&from=ludashi_ludashi_bzsc&forcetick=6278421","url"
"http://s.ludashi.com/wan?type=weiduan&action=install_extra&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=a2d23862da21a749116bdaa9afa59b00&from=taskpop_sdly&forcetick=13496984","url"
"http://s.ludashi.com/wan?type=weiduan&action=install_extra&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=a2d23862da21a749116bdaa9afa59b00&from=taskpop_sdly&forcetick=8689281","url"
"http://s.ludashi.com/wan?type=weiduan&action=install_extra&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=6e2310be4467e4e7c1267e49401282d4&from=taskpop_wzzx2&forcetick=29083250","url"
"http://s.ludashi.com/wan?type=weiduan&action=install_extra&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=6e2310be4467e4e7c1267e49401282d4&from=taskpop_wzzx2&forcetick=5083828","url"
"http://s.ludashi.com/wan?type=weiduan&action=install_extra&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=8.2.104.1557&sign=f36012903ad882c8433d6aa8c1404044&from=taskpop_jxjhol&forcetick=33898328","url"
"http://s.ludashi.com/wan?type=weiduan&action=install_extra&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=0cf784e27921b20d02e5d9c34db621ad&from=tp_smy&forcetick=14694968","url"
"http://s.ludashi.com/wan?type=weiduan&action=install_extra&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=0cf784e27921b20d02e5d9c34db621ad&from=tp_smy&forcetick=15898875","url"
"http://s.ludashi.com/wan?type=weiduan&action=install&channel=jkwtaskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2.100.459&sign=d7e878d50ec39f1cf8cd0b8aee8ac227&from=jkwtaskpop_cqbz&forcetick=15796140","url"
"http://s.ludashi.com/wan?type=weiduan&action=install&channel=jkwtaskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2.100.459&sign=d7e878d50ec39f1cf8cd0b8aee8ac227&from=jkwtaskpop_cqbz&forcetick=28993078","url"
"http://s.ludashi.com/wan?type=weiduan&action=install&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=757d393d019a41012b80fb08be5b568d&from=ludashi_ludashi_bzsc&forcetick=30205156","url"
"http://s.ludashi.com/wan?type=weiduan&action=install&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=757d393d019a41012b80fb08be5b568d&from=ludashi_ludashi_bzsc&forcetick=6193906","url"
"http://s.ludashi.com/wan?type=weiduan&action=install&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=2c4259330622406eac871ea5421307a0&from=taskpop_sdly&forcetick=13393718","url"
"http://s.ludashi.com/wan?type=weiduan&action=install&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=2c4259330622406eac871ea5421307a0&from=taskpop_sdly&forcetick=8592234","url"
"http://s.ludashi.com/wan?type=weiduan&action=install&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=4fffd95a38625c874233404393700f43&from=taskpop_wzzx2&forcetick=28995062","url"
"http://s.ludashi.com/wan?type=weiduan&action=install&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=4fffd95a38625c874233404393700f43&from=taskpop_wzzx2&forcetick=5000203","url"
"http://s.ludashi.com/wan?type=weiduan&action=install&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=8.2.104.1557&sign=5606fa5d21ee1203730ed079bbc135f3&from=taskpop_jxjhol&forcetick=33794187","url"
"http://s.ludashi.com/wan?type=weiduan&action=install&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=24bad6ac8a6b8756a37749b4a8b5a677&from=tp_smy&forcetick=14594312","url"
"http://s.ludashi.com/wan?type=weiduan&action=install&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=24bad6ac8a6b8756a37749b4a8b5a677&from=tp_smy&forcetick=15791421","url"
"http://s.ludashi.com/wan?type=weiduan&action=main_show&channel=jkwtaskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2.100.459&sign=72bcdfb5e48da304cb6ee37f8fe987af&from=jkwtaskpop_cqbz&forcetick=15902281","url"
"http://s.ludashi.com/wan?type=weiduan&action=main_show&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=2242ceecb0a8bdd58d21faa49476c7a7&from=ludashi_ludashi_bzsc&forcetick=30305546","url"
"http://s.ludashi.com/wan?type=weiduan&action=main_show&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=2242ceecb0a8bdd58d21faa49476c7a7&from=ludashi_ludashi_bzsc&forcetick=6284765","url"
"http://s.ludashi.com/wan?type=weiduan&action=main_show&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=a6325389b5dfceae9d01bab14fd3be5d&from=taskpop_sdly&forcetick=13499671","url"
"http://s.ludashi.com/wan?type=weiduan&action=main_show&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=a6325389b5dfceae9d01bab14fd3be5d&from=taskpop_sdly&forcetick=8694921","url"
"http://s.ludashi.com/wan?type=weiduan&action=main_show&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=5fcfebb10cf452f3f9348e26f4994a94&from=taskpop_wzzx2&forcetick=29089984","url"
"http://s.ludashi.com/wan?type=weiduan&action=main_show&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=5fcfebb10cf452f3f9348e26f4994a94&from=taskpop_wzzx2&forcetick=5086468","url"
"http://s.ludashi.com/wan?type=weiduan&action=main_show&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=8.2.104.1557&sign=73d2d1b9ea1ac2c536996ca615b7da7b&from=taskpop_jxjhol&forcetick=33900984","url"
"http://s.ludashi.com/wan?type=weiduan&action=main_show&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=6ba1e972ebd3dad9db9b990544e8ef23&from=tp_smy&forcetick=14697609","url"
"http://s.ludashi.com/wan?type=weiduan&action=main_show&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=6ba1e972ebd3dad9db9b990544e8ef23&from=tp_smy&forcetick=15906765","url"
"http://s.ludashi.com/wan?type=weiduan&action=pepflash_down_success&channel=jkwtaskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2.100.459&sign=775d771b5b858ef4b3a2f04ba07c979a&from=jkwtaskpop_cqbz&forcetick=15897593","url"
"http://s.ludashi.com/wan?type=weiduan&action=pepflash_down_success&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=401c987d5d95956e2d0fe258fe107e49&from=taskpop_sdly&forcetick=13493984","url"
"http://s.ludashi.com/wan?type=weiduan&action=pepflash_down_success&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=401c987d5d95956e2d0fe258fe107e49&from=taskpop_sdly&forcetick=8686734","url"
"http://s.ludashi.com/wan?type=weiduan&action=pepflash_down_success&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=8.2.104.1557&sign=20fad389469e874667a1c50266484b2e&from=taskpop_jxjhol&forcetick=33895593","url"
"http://s.ludashi.com/wan?type=weiduan&action=pepflash_down_success&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=9cd7dfcaa28ab43cf98674946f0e0b07&from=tp_smy&forcetick=14692062","url"
"http://s.ludashi.com/wan?type=weiduan&action=pepflash_down_success&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=9cd7dfcaa28ab43cf98674946f0e0b07&from=tp_smy&forcetick=15896296","url"
"http://s.ludashi.com/wan?type=weiduan&action=res_down_success&channel=jkwtaskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2.100.459&sign=ce437f84c41100fc248e76888fd44c96&from=jkwtaskpop_cqbz&forcetick=15887609","url"
"http://s.ludashi.com/wan?type=weiduan&action=res_down_success&channel=jkwtaskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2.100.459&sign=ce437f84c41100fc248e76888fd44c96&from=jkwtaskpop_cqbz&forcetick=29086296","url"
"http://s.ludashi.com/wan?type=weiduan&action=res_down_success&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=f4c70dc95ea79a40cdbc73722c7349c9&from=ludashi_ludashi_bzsc&forcetick=30295062","url"
"http://s.ludashi.com/wan?type=weiduan&action=res_down_success&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=f4c70dc95ea79a40cdbc73722c7349c9&from=ludashi_ludashi_bzsc&forcetick=6275218","url"
"http://s.ludashi.com/wan?type=weiduan&action=res_down_success&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=bdcce45743d034cf929decd583ecc354&from=taskpop_sdly&forcetick=13482843","url"
"http://s.ludashi.com/wan?type=weiduan&action=res_down_success&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=bdcce45743d034cf929decd583ecc354&from=taskpop_sdly&forcetick=8676578","url"
"http://s.ludashi.com/wan?type=weiduan&action=res_down_success&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=048304cf8262e99b5cbedef9c01ee3ad&from=taskpop_wzzx2&forcetick=29080390","url"
"http://s.ludashi.com/wan?type=weiduan&action=res_down_success&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=048304cf8262e99b5cbedef9c01ee3ad&from=taskpop_wzzx2&forcetick=5081000","url"
"http://s.ludashi.com/wan?type=weiduan&action=res_down_success&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=8.2.104.1557&sign=5e11cdfed4d2277ef4b7fa0a8d24232a&from=taskpop_jxjhol&forcetick=33884812","url"
"http://s.ludashi.com/wan?type=weiduan&action=res_down_success&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=4c7efc8dc1ba9339c5f574a84e5ff910&from=tp_smy&forcetick=14681296","url"
"http://s.ludashi.com/wan?type=weiduan&action=res_down_success&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=4c7efc8dc1ba9339c5f574a84e5ff910&from=tp_smy&forcetick=15885062","url"
"http://s.ludashi.com/wan?type=weiduan&action=run&channel=jkwtaskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2.100.459&sign=80cc8bea2eab3d4ff587b440b39b4dcc&from=jkwtaskpop_cqbz&forcetick=15901406","url"
"http://s.ludashi.com/wan?type=weiduan&action=run&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=89c0c286da09b3f19f353e9224b9a8a6&from=ludashi_ludashi_bzsc&forcetick=30298921","url"
"http://s.ludashi.com/wan?type=weiduan&action=run&channel=ludashi_ludashi&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=2.2021.6.9&sign=89c0c286da09b3f19f353e9224b9a8a6&from=ludashi_ludashi_bzsc&forcetick=6279921","url"
"http://s.ludashi.com/wan?type=weiduan&action=run&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=8bf7d3363f107199f62db9e0ece1e0b8&from=taskpop_sdly&forcetick=13498515","url"
"http://s.ludashi.com/wan?type=weiduan&action=run&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.5.61&sign=8bf7d3363f107199f62db9e0ece1e0b8&from=taskpop_sdly&forcetick=8690796","url"
"http://s.ludashi.com/wan?type=weiduan&action=run&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=02e79f6a7a3c0523a2ec6e147b6d1cce&from=taskpop_wzzx2&forcetick=29084781","url"
"http://s.ludashi.com/wan?type=weiduan&action=run&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=4.3.21.63&sign=02e79f6a7a3c0523a2ec6e147b6d1cce&from=taskpop_wzzx2&forcetick=5085140","url"
"http://s.ludashi.com/wan?type=weiduan&action=run&channel=taskpop&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=8.2.104.1557&sign=3582a47943252251c651ad0cfedcb046&from=taskpop_jxjhol&forcetick=33900000","url"
"http://s.ludashi.com/wan?type=weiduan&action=run&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=d1b9aec7b8a4fcc2eee166d0da29de96&from=tp_smy&forcetick=14696500","url"
"http://s.ludashi.com/wan?type=weiduan&action=run&channel=tp&mid=9084ccd66ffbea2957f568bd5e51c3ce&mid2=4fe7e8e6b986906017881d36cd8ebcc6dfa39d402b30&uid=d&appver=&modver=3.2.124.1372&sign=d1b9aec7b8a4fcc2eee166d0da29de96&from=tp_smy&forcetick=15900562","url"
